77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77,
77, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 195, 39, 39, 39, 39, 195, 39, 39, 195, 39, 39, 39, 39, 39, 39, 39, 39, 195, 39, 39, 195, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 257, 39, 39, 268, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 195, 39, 39, 195, 39, 39, 39, 257, 39, 39, 39, 39, 195, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 257, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 257, 39, 39, 111, 112, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 257, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
77, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 268, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 77,
